h3_cell,resolution,targets,area_density,max_confidence,is_h0
8741a0b25ffffff,7,0,0.0,0.0,True
8741a540affffff,7,0,0.0,0.0,True
8741a540bffffff,7,0,0.0,0.0,True
8741a5411ffffff,7,0,0.0,0.0,True
8741a5413ffffff,7,0,0.0,0.0,True
8741a541dffffff,7,0,0.0,0.0,True
8741a541effffff,7,1,9.834e-05,0.4681,True
8741a5450ffffff,7,0,0.0,0.0,True
8741a5451ffffff,7,0,0.0,0.0,True
8741a5456ffffff,7,0,0.0,0.0,True
8741a545affffff,7,0,0.0,0.0,True
8741a545effffff,7,0,0.0,0.0,True
8741a5481ffffff,7,0,0.0,0.0,True
8741a5483ffffff,7,0,0.0,0.0,True
8741a5488ffffff,7,0,0.0,0.0,True
8741a548affffff,7,0,0.0,0.0,True
8741a549dffffff,7,0,0.0,0.0,True
8741a54acffffff,7,0,0.0,0.0,True
8741a54aeffffff,7,0,0.0,0.0,True
8741a54c6ffffff,7,0,0.0,0.0,True
8741a54c8ffffff,7,0,0.0,0.0,True
8741a54caffffff,7,0,0.0,0.0,True
8741a54cdffffff,7,0,0.0,0.0,True
8741a54d2ffffff,7,0,0.0,0.0,True
8741a54d3ffffff,7,0,0.0,0.0,True
8741a54d4ffffff,7,0,0.0,0.0,True
8741a54d5ffffff,7,1,1.197e-05,0.3287,True
8741a54d6ffffff,7,1,7.49e-06,0.4233,True
8741a54d8ffffff,7,0,0.0,0.0,True
8741a54d9ffffff,7,1,6.827e-05,0.6056,True
8741a54deffffff,7,0,0.0,0.0,True
8841a54181fffff,8,0,0.0,0.0,False
8841a54183fffff,8,0,0.0,0.0,False
8841a54189fffff,8,1,0.01626918,0.2555,False
8841a5418bfffff,8,0,0.0,0.0,False
8841a54197fffff,8,1,0.00019674,0.345,False
8841a5419bfffff,8,0,0.0,0.0,False
8841a541a9fffff,8,0,0.0,0.0,False
8841a541abfffff,8,1,0.00407919,0.8168,False
8841a541b9fffff,8,1,4.702e-05,0.3082,False
8841a541bdfffff,8,0,0.0,0.0,False
8841a541c1fffff,8,0,0.0,0.0,False
8841a541c3fffff,8,0,0.0,0.0,False
8841a541c5fffff,8,0,0.0,0.0,False
8841a541c9fffff,8,0,0.0,0.0,False
8841a541cbfffff,8,0,0.0,0.0,False
8841a541cdfffff,8,0,0.0,0.0,False
8841a54525fffff,8,0,0.0,0.0,False
8841a54527fffff,8,1,5.976e-05,0.3189,False
8841a54529fffff,8,0,0.0,0.0,False
8841a5452bfffff,8,0,0.0,0.0,False
8841a54531fffff,8,0,0.0,0.0,False
8841a54533fffff,8,0,0.0,0.0,False
8841a54539fffff,8,0,0.0,0.0,False
8841a5453bfffff,8,0,0.0,0.0,False
8841a5453dfffff,8,0,0.0,0.0,False
8841a54893fffff,8,0,0.0,0.0,False
8841a54897fffff,8,0,0.0,0.0,False
8841a548b1fffff,8,0,0.0,0.0,False
8841a548b3fffff,8,0,0.0,0.0,False
8841a548b5fffff,8,0,0.0,0.0,False
8841a548b7fffff,8,0,0.0,0.0,False
8841a548b9fffff,8,0,0.0,0.0,False
8841a548bdfffff,8,0,0.0,0.0,False
8841a548cdfffff,8,0,0.0,0.0,False
8841a548d1fffff,8,1,0.00202444,0.3535,False
8841a548d5fffff,8,1,0.00303753,0.429,False
8841a548d9fffff,8,0,0.0,0.0,False
8841a548dbfffff,8,0,0.0,0.0,False
8841a548ddfffff,8,0,0.0,0.0,False
8841a548e3fffff,8,0,0.0,0.0,False
8841a548e5fffff,8,0,0.0,0.0,False
8841a548e9fffff,8,1,0.00062569,0.5629,False
8841a54a81fffff,8,0,0.0,0.0,False
8841a54a83fffff,8,1,0.00246998,0.2787,False
8841a54a89fffff,8,1,0.00073613,0.456,False
8841a54a8bfffff,8,0,0.0,0.0,False
8841a54a8dfffff,8,0,0.0,0.0,False
8841a54a93fffff,8,0,0.0,0.0,False
8841a54a97fffff,8,0,0.0,0.0,False
8841a54a99fffff,8,1,0.00713514,0.2845,False
8841a54a9bfffff,8,1,0.00382926,0.8146,False
8841a54a9dfffff,8,1,0.00950062,0.4871,False
8841a54aa1fffff,8,0,0.0,0.0,False
8841a54aa3fffff,8,1,4.87e-05,0.35,False
8841a54aa5fffff,8,0,0.0,0.0,False
8841a54aa7fffff,8,0,0.0,0.0,False
8841a54aa9fffff,8,0,0.0,0.0,False
8841a54aabfffff,8,0,0.0,0.0,False
8841a54aadfffff,8,0,0.0,0.0,False
8841a54ab1fffff,8,0,0.0,0.0,False
8841a54abbfffff,8,0,0.0,0.0,False
8841a54ad1fffff,8,0,0.0,0.0,False
8841a54ad3fffff,8,0,0.0,0.0,False
8841a54ad5fffff,8,1,0.00195145,0.354,False
8841a54ad9fffff,8,0,0.0,0.0,False
8841a54adbfffff,8,1,0.00171571,0.4436,False
8841a54addfffff,8,0,0.0,0.0,False
8841a54c01fffff,8,0,0.0,0.0,False
8841a54c05fffff,8,0,0.0,0.0,False
8841a54c09fffff,8,0,0.0,0.0,False
8841a54c0bfffff,8,0,0.0,0.0,False
8841a54c0dfffff,8,1,0.00058311,0.3228,False
8841a54c19fffff,8,0,0.0,0.0,False
8841a54c1dfffff,8,1,0.00070689,0.321,False
8841a54c27fffff,8,0,0.0,0.0,False
8841a54c29fffff,8,0,0.0,0.0,False
8841a54c2dfffff,8,0,0.0,0.0,False
8841a54c35fffff,8,1,0.00437184,0.7032,False
8841a54c37fffff,8,1,0.00039993,0.2867,False
8841a54c3dfffff,8,0,0.0,0.0,False
8841a54c45fffff,8,0,0.0,0.0,False
8841a54c49fffff,8,0,0.0,0.0,False
8841a54c4dfffff,8,0,0.0,0.0,False
8841a54c51fffff,8,0,0.0,0.0,False
8841a54c53fffff,8,0,0.0,0.0,False
8841a54c55fffff,8,0,0.0,0.0,False
8841a54c57fffff,8,0,0.0,0.0,False
8841a54c59fffff,8,1,0.00055562,0.4803,False
8841a54c5bfffff,8,0,0.0,0.0,False
8841a54cc3fffff,8,0,0.0,0.0,False
8841a54cc5fffff,8,0,0.0,0.0,False
8841a54ccdfffff,8,0,0.0,0.0,False
8841a54ce1fffff,8,0,0.0,0.0,False
8841a54ce3fffff,8,1,0.00466872,0.673,False
8841a54ce9fffff,8,0,0.0,0.0,False
8841a54cebfffff,8,0,0.0,0.0,False
8841a54d01fffff,8,0,0.0,0.0,False
8841a54d03fffff,8,0,0.0,0.0,False
8841a54d05fffff,8,0,0.0,0.0,False
8841a54d07fffff,8,0,0.0,0.0,False
8841a54d09fffff,8,0,0.0,0.0,False
8841a54d0dfffff,8,1,4.527e-05,0.2745,False
8841a54d11fffff,8,1,0.00152286,0.3856,False
8841a54d13fffff,8,0,0.0,0.0,False
8841a54d15fffff,8,0,0.0,0.0,False
8841a54d19fffff,8,0,0.0,0.0,False
8841a54d1bfffff,8,1,0.00099448,0.5887,False
8841a54dc1fffff,8,0,0.0,0.0,False
8841a54dc3fffff,8,0,0.0,0.0,False
8841a54dc7fffff,8,0,0.0,0.0,False
8841a54dc9fffff,8,0,0.0,0.0,False
8841a54dcbfffff,8,0,0.0,0.0,False
8841a54dd1fffff,8,0,0.0,0.0,False
8841a54dd5fffff,8,0,0.0,0.0,False
8841a54dd7fffff,8,0,0.0,0.0,False
8841a54dd9fffff,8,0,0.0,0.0,False
8841a54ddbfffff,8,0,0.0,0.0,False
8841a54dddfffff,8,1,0.00238977,0.5064,False
8841a54e05fffff,8,0,0.0,0.0,False
8841a54e0dfffff,8,0,0.0,0.0,False
8841a54e13fffff,8,1,8.642e-05,0.4618,False
8841a54e17fffff,8,1,0.00101861,0.67,False
8841a54e19fffff,8,0,0.0,0.0,False
8841a54e21fffff,8,1,0.00131543,0.7362,False
8841a54e29fffff,8,0,0.0,0.0,False
8841a54e2bfffff,8,1,0.00052485,0.3606,False
8841a54e2dfffff,8,0,0.0,0.0,False
8841a54e35fffff,8,1,0.00065983,0.6597,False
8841a54e37fffff,8,0,0.0,0.0,False
8841a54e3dfffff,8,0,0.0,0.0,False
8841a54e43fffff,8,0,0.0,0.0,False
8841a54e47fffff,8,0,0.0,0.0,False
8841a54e49fffff,8,0,0.0,0.0,False
8841a54e4bfffff,8,0,0.0,0.0,False
8841a54e59fffff,8,0,0.0,0.0,False
8841a54e5bfffff,8,0,0.0,0.0,False
8841a54e91fffff,8,0,0.0,0.0,False
8841a54e93fffff,8,0,0.0,0.0,False
8841a54e95fffff,8,0,0.0,0.0,False
8841a54e97fffff,8,0,0.0,0.0,False
8841a54e99fffff,8,0,0.0,0.0,False
8841a54e9bfffff,8,0,0.0,0.0,False
8841a54ea1fffff,8,0,0.0,0.0,False
8841a54ea3fffff,8,1,0.01794602,0.333,False
8841a54ea5fffff,8,0,0.0,0.0,False
8841a54ea7fffff,8,0,0.0,0.0,False
8841a54eabfffff,8,0,0.0,0.0,False
8841a54eadfffff,8,0,0.0,0.0,False
8841a54eb1fffff,8,0,0.0,0.0,False
8841a54eb3fffff,8,0,0.0,0.0,False
8841a54eb5fffff,8,0,0.0,0.0,False
8841a54eb7fffff,8,0,0.0,0.0,False
8841a54ebbfffff,8,0,0.0,0.0,False
8841a54ebdfffff,8,1,0.00089942,0.4674,False
8841a54ec1fffff,8,1,0.00013519,0.4405,False
8841a54ec3fffff,8,0,0.0,0.0,False
8841a54ec7fffff,8,1,0.00399938,0.5094,False
8841a54ed3fffff,8,1,8.609e-05,0.279,False
8841a54ed5fffff,8,0,0.0,0.0,False
8841a54ee3fffff,8,0,0.0,0.0,False
8841a54f05fffff,8,1,0.00129616,0.3156,False
8841a54f0dfffff,8,0,0.0,0.0,False
8841a54f11fffff,8,1,0.01251264,0.526,False
8841a54f13fffff,8,0,0.0,0.0,False
8841a54f23fffff,8,0,0.0,0.0,False
8841a54f27fffff,8,1,0.00843361,0.8154,False
8841a54f29fffff,8,0,0.0,0.0,False
8841a54f31fffff,8,0,0.0,0.0,False
8841a54f35fffff,8,0,0.0,0.0,False
8841a54f37fffff,8,0,0.0,0.0,False
8841a54f39fffff,8,0,0.0,0.0,False
8841a54f3bfffff,8,0,0.0,0.0,False
8841a54f3dfffff,8,0,0.0,0.0,False
8841a54f43fffff,8,0,0.0,0.0,False
8841a54f47fffff,8,1,0.00452197,0.7534,False
8841a54f49fffff,8,0,0.0,0.0,False
8841a54f55fffff,8,0,0.0,0.0,False
8841a54f59fffff,8,1,0.00018042,0.3925,False
8841a54f5dfffff,8,0,0.0,0.0,False
8841a54f61fffff,8,1,0.0026534,0.3825,False
8841a54f63fffff,8,1,0.00077807,0.4281,False
8841a54f69fffff,8,0,0.0,0.0,False
8941a541843ffff,9,0,0.0,0.0,False
8941a541847ffff,9,0,0.0,0.0,False
8941a54184bffff,9,0,0.0,0.0,False
8941a54184fffff,9,0,0.0,0.0,False
8941a541853ffff,9,0,0.0,0.0,False
8941a541857ffff,9,0,0.0,0.0,False
8941a541863ffff,9,0,0.0,0.0,False
8941a54186bffff,9,0,0.0,0.0,False
8941a54186fffff,9,0,0.0,0.0,False
8941a541873ffff,9,0,0.0,0.0,False
8941a541877ffff,9,0,0.0,0.0,False
8941a54187bffff,9,0,0.0,0.0,False
8941a5418c3ffff,9,0,0.0,0.0,False
8941a5418cbffff,9,0,0.0,0.0,False
8941a5418cfffff,9,1,0.04299901,0.2525,False
8941a5418d3ffff,9,0,0.0,0.0,False
8941a5418d7ffff,9,0,0.0,0.0,False
8941a5418dbffff,9,0,0.0,0.0,False
8941a541903ffff,9,1,0.00049223,0.2531,False
8941a541907ffff,9,0,0.0,0.0,False
8941a54190bffff,9,0,0.0,0.0,False
8941a54190fffff,9,1,0.00786318,0.359,False
8941a541913ffff,9,0,0.0,0.0,False
8941a541917ffff,9,0,0.0,0.0,False
8941a54191bffff,9,0,0.0,0.0,False
8941a541927ffff,9,0,0.0,0.0,False
8941a54192bffff,9,1,0.0004276,0.2734,False
8941a54192fffff,9,1,0.00320149,0.7618,False
8941a541937ffff,9,1,0.00371721,0.3902,False
8941a541947ffff,9,0,0.0,0.0,False
8941a54194bffff,9,0,0.0,0.0,False
8941a54194fffff,9,0,0.0,0.0,False
8941a541953ffff,9,0,0.0,0.0,False
8941a541983ffff,9,0,0.0,0.0,False
8941a541987ffff,9,0,0.0,0.0,False
8941a54198fffff,9,0,0.0,0.0,False
8941a541993ffff,9,0,0.0,0.0,False
8941a541997ffff,9,0,0.0,0.0,False
8941a54199bffff,9,0,0.0,0.0,False
8941a5419c7ffff,9,0,0.0,0.0,False
8941a5419cbffff,9,0,0.0,0.0,False
8941a5419cfffff,9,0,0.0,0.0,False
8941a5419d3ffff,9,0,0.0,0.0,False
8941a5419dbffff,9,0,0.0,0.0,False
8941a541a03ffff,9,0,0.0,0.0,False
8941a541a07ffff,9,0,0.0,0.0,False
8941a541a0bffff,9,1,0.00479139,0.6879,False
8941a541a0fffff,9,1,0.00548884,0.7608,False
8941a541a13ffff,9,0,0.0,0.0,False
8941a541a17ffff,9,0,0.0,0.0,False
8941a541a1bffff,9,0,0.0,0.0,False
8941a541a23ffff,9,0,0.0,0.0,False
8941a541a27ffff,9,0,0.0,0.0,False
8941a541a33ffff,9,0,0.0,0.0,False
8941a541a37ffff,9,0,0.0,0.0,False
8941a541a3bffff,9,0,0.0,0.0,False
8941a541a43ffff,9,0,0.0,0.0,False
8941a541a47ffff,9,0,0.0,0.0,False
8941a541a4bffff,9,0,0.0,0.0,False
8941a541a53ffff,9,0,0.0,0.0,False
8941a541a57ffff,9,0,0.0,0.0,False
8941a541a5bffff,9,0,0.0,0.0,False
8941a541a63ffff,9,0,0.0,0.0,False
8941a541a67ffff,9,0,0.0,0.0,False
8941a541a6fffff,9,0,0.0,0.0,False
8941a541a73ffff,9,0,0.0,0.0,False
8941a541a77ffff,9,0,0.0,0.0,False
8941a541a7bffff,9,0,0.0,0.0,False
8941a541ac7ffff,9,0,0.0,0.0,False
8941a541acbffff,9,0,0.0,0.0,False
8941a541acfffff,9,0,0.0,0.0,False
8941a541ad3ffff,9,0,0.0,0.0,False
8941a541ad7ffff,9,0,0.0,0.0,False
8941a541adbffff,9,0,0.0,0.0,False
8941a541b03ffff,9,0,0.0,0.0,False
8941a541b0bffff,9,1,0.03461727,0.8088,False
8941a541b0fffff,9,0,0.0,0.0,False
8941a541b13ffff,9,0,0.0,0.0,False
8941a541b17ffff,9,0,0.0,0.0,False
8941a541b1bffff,9,0,0.0,0.0,False
8941a541b23ffff,9,0,0.0,0.0,False
8941a541b27ffff,9,1,0.01016239,0.6057,False
8941a541b2bffff,9,0,0.0,0.0,False
8941a541b2fffff,9,0,0.0,0.0,False
8941a541b37ffff,9,0,0.0,0.0,False
8941a541b3bffff,9,0,0.0,0.0,False
8941a541b43ffff,9,0,0.0,0.0,False
8941a541b47ffff,9,0,0.0,0.0,False
8941a541b4bffff,9,0,0.0,0.0,False
8941a541b53ffff,9,0,0.0,0.0,False
8941a541b57ffff,9,0,0.0,0.0,False
8941a541b63ffff,9,0,0.0,0.0,False
8941a541b67ffff,9,0,0.0,0.0,False
8941a541b6bffff,9,0,0.0,0.0,False
8941a541b6fffff,9,0,0.0,0.0,False
8941a541b73ffff,9,1,0.00363762,0.2581,False
8941a541b77ffff,9,0,0.0,0.0,False
8941a541ba3ffff,9,0,0.0,0.0,False
8941a541ba7ffff,9,0,0.0,0.0,False
8941a541babffff,9,0,0.0,0.0,False
8941a541bafffff,9,0,0.0,0.0,False
8941a541bb7ffff,9,0,0.0,0.0,False
8941a541bbbffff,9,0,0.0,0.0,False
8941a541c67ffff,9,0,0.0,0.0,False
8941a541c6bffff,9,0,0.0,0.0,False
8941a541c6fffff,9,0,0.0,0.0,False
8941a541c77ffff,9,0,0.0,0.0,False
8941a541c7bffff,9,0,0.0,0.0,False
8941a545207ffff,9,1,0.02461729,0.7923,False
8941a54520bffff,9,0,0.0,0.0,False
8941a54520fffff,9,1,0.00139798,0.4063,False
8941a545213ffff,9,0,0.0,0.0,False
8941a545217ffff,9,0,0.0,0.0,False
8941a545227ffff,9,0,0.0,0.0,False
8941a54522bffff,9,0,0.0,0.0,False
8941a54522fffff,9,0,0.0,0.0,False
8941a545233ffff,9,0,0.0,0.0,False
8941a545237ffff,9,0,0.0,0.0,False
8941a5452c3ffff,9,0,0.0,0.0,False
8941a5452c7ffff,9,0,0.0,0.0,False
8941a5452cbffff,9,0,0.0,0.0,False
8941a5452cfffff,9,0,0.0,0.0,False
8941a5452d3ffff,9,0,0.0,0.0,False
8941a5452d7ffff,9,0,0.0,0.0,False
8941a545347ffff,9,0,0.0,0.0,False
8941a545353ffff,9,0,0.0,0.0,False
8941a545357ffff,9,0,0.0,0.0,False
8941a545367ffff,9,0,0.0,0.0,False
8941a54536fffff,9,0,0.0,0.0,False
8941a545373ffff,9,0,0.0,0.0,False
8941a545377ffff,9,0,0.0,0.0,False
8941a54537bffff,9,0,0.0,0.0,False
8941a548907ffff,9,0,0.0,0.0,False
8941a54890bffff,9,1,0.00495777,0.3341,False
8941a54890fffff,9,0,0.0,0.0,False
8941a548913ffff,9,0,0.0,0.0,False
8941a548917ffff,9,0,0.0,0.0,False
8941a54891bffff,9,0,0.0,0.0,False
8941a548947ffff,9,0,0.0,0.0,False
8941a54894bffff,9,0,0.0,0.0,False
8941a54894fffff,9,0,0.0,0.0,False
8941a548953ffff,9,0,0.0,0.0,False
8941a548957ffff,9,1,0.00236461,0.7934,False
8941a54898bffff,9,0,0.0,0.0,False
8941a54898fffff,9,0,0.0,0.0,False
8941a548993ffff,9,0,0.0,0.0,False
8941a548997ffff,9,0,0.0,0.0,False
8941a54899bffff,9,1,0.0006429,0.6496,False
8941a5489a7ffff,9,0,0.0,0.0,False
8941a5489afffff,9,1,0.0006375,0.3363,False
8941a5489b7ffff,9,0,0.0,0.0,False
8941a5489c3ffff,9,0,0.0,0.0,False
8941a5489cbffff,9,0,0.0,0.0,False
8941a5489d3ffff,9,0,0.0,0.0,False
8941a5489d7ffff,9,1,0.00036863,0.445,False
8941a5489dbffff,9,0,0.0,0.0,False
8941a548ba3ffff,9,0,0.0,0.0,False
8941a548ba7ffff,9,0,0.0,0.0,False
8941a548babffff,9,0,0.0,0.0,False
8941a548bafffff,9,0,0.0,0.0,False
8941a548bb3ffff,9,0,0.0,0.0,False
8941a548bb7ffff,9,0,0.0,0.0,False
8941a548c03ffff,9,0,0.0,0.0,False
8941a548c07ffff,9,0,0.0,0.0,False
8941a548c0bffff,9,0,0.0,0.0,False
8941a548c13ffff,9,0,0.0,0.0,False
8941a548c17ffff,9,0,0.0,0.0,False
8941a548c1bffff,9,0,0.0,0.0,False
8941a548c23ffff,9,0,0.0,0.0,False
8941a548c27ffff,9,0,0.0,0.0,False
8941a548c2fffff,9,0,0.0,0.0,False
8941a548c33ffff,9,0,0.0,0.0,False
8941a548c37ffff,9,0,0.0,0.0,False
8941a548c43ffff,9,0,0.0,0.0,False
8941a548c47ffff,9,0,0.0,0.0,False
8941a548c4bffff,9,0,0.0,0.0,False
8941a548c53ffff,9,0,0.0,0.0,False
8941a548c57ffff,9,0,0.0,0.0,False
8941a548c5bffff,9,0,0.0,0.0,False
8941a548c67ffff,9,0,0.0,0.0,False
8941a548c6bffff,9,1,0.01673905,0.6736,False
8941a548c6fffff,9,0,0.0,0.0,False
8941a548c83ffff,9,1,0.00587336,0.5105,False
8941a548c87ffff,9,0,0.0,0.0,False
8941a548c8bffff,9,0,0.0,0.0,False
8941a548c8fffff,9,0,0.0,0.0,False
8941a548c93ffff,9,0,0.0,0.0,False
8941a548c97ffff,9,0,0.0,0.0,False
8941a548c9bffff,9,1,0.00349537,0.39,False
8941a548ca3ffff,9,0,0.0,0.0,False
8941a548ca7ffff,9,0,0.0,0.0,False
8941a548cabffff,9,0,0.0,0.0,False
8941a548cafffff,9,0,0.0,0.0,False
8941a548cb3ffff,9,1,0.00110023,0.2802,False
8941a548cb7ffff,9,0,0.0,0.0,False
8941a548d27ffff,9,0,0.0,0.0,False
8941a548d2bffff,9,0,0.0,0.0,False
8941a548d2fffff,9,0,0.0,0.0,False
8941a548d33ffff,9,0,0.0,0.0,False
8941a548d3bffff,9,0,0.0,0.0,False
8941a548d63ffff,9,0,0.0,0.0,False
8941a548d67ffff,9,0,0.0,0.0,False
8941a548d6bffff,9,0,0.0,0.0,False
8941a548d6fffff,9,0,0.0,0.0,False
8941a548d77ffff,9,0,0.0,0.0,False
8941a548d7bffff,9,0,0.0,0.0,False
8941a548e03ffff,9,0,0.0,0.0,False
8941a548e07ffff,9,0,0.0,0.0,False
8941a548e0bffff,9,0,0.0,0.0,False
8941a548e0fffff,9,0,0.0,0.0,False
8941a548e17ffff,9,0,0.0,0.0,False
8941a548e63ffff,9,0,0.0,0.0,False
8941a548e67ffff,9,0,0.0,0.0,False
8941a548e6fffff,9,0,0.0,0.0,False
8941a548e73ffff,9,0,0.0,0.0,False
8941a548e77ffff,9,0,0.0,0.0,False
8941a548e7bffff,9,0,0.0,0.0,False
8941a548ea3ffff,9,0,0.0,0.0,False
8941a548ea7ffff,9,0,0.0,0.0,False
8941a548eafffff,9,0,0.0,0.0,False
8941a548eb3ffff,9,0,0.0,0.0,False
8941a548ebbffff,9,0,0.0,0.0,False
8941a548ec3ffff,9,0,0.0,0.0,False
8941a548ec7ffff,9,0,0.0,0.0,False
8941a548ecbffff,9,0,0.0,0.0,False
8941a548ecfffff,9,0,0.0,0.0,False
8941a548ed3ffff,9,0,0.0,0.0,False
8941a548ed7ffff,9,0,0.0,0.0,False
8941a548edbffff,9,0,0.0,0.0,False
8941a54a843ffff,9,0,0.0,0.0,False
8941a54a84bffff,9,0,0.0,0.0,False
8941a54a84fffff,9,0,0.0,0.0,False
8941a54a853ffff,9,0,0.0,0.0,False
8941a54a857ffff,9,0,0.0,0.0,False
8941a54a85bffff,9,0,0.0,0.0,False
8941a54a863ffff,9,0,0.0,0.0,False
8941a54a867ffff,9,0,0.0,0.0,False
8941a54a86bffff,9,0,0.0,0.0,False
8941a54a86fffff,9,0,0.0,0.0,False
8941a54a873ffff,9,0,0.0,0.0,False
8941a54a877ffff,9,0,0.0,0.0,False
8941a54a907ffff,9,1,0.03358991,0.7235,False
8941a54a90bffff,9,0,0.0,0.0,False
8941a54a90fffff,9,1,0.00120547,0.3995,False
8941a54a913ffff,9,0,0.0,0.0,False
8941a54a917ffff,9,0,0.0,0.0,False
8941a54a91bffff,9,0,0.0,0.0,False
8941a54a943ffff,9,0,0.0,0.0,False
8941a54a947ffff,9,0,0.0,0.0,False
8941a54a94bffff,9,0,0.0,0.0,False
8941a54a94fffff,9,0,0.0,0.0,False
8941a54a957ffff,9,0,0.0,0.0,False
8941a54a95bffff,9,1,0.03336003,0.7954,False
8941a54ab23ffff,9,0,0.0,0.0,False
8941a54ab27ffff,9,0,0.0,0.0,False
8941a54ab2bffff,9,0,0.0,0.0,False
8941a54ab2fffff,9,0,0.0,0.0,False
8941a54ab33ffff,9,0,0.0,0.0,False
8941a54ab37ffff,9,0,0.0,0.0,False
8941a54ab43ffff,9,0,0.0,0.0,False
8941a54ab47ffff,9,0,0.0,0.0,False
8941a54ab4bffff,9,0,0.0,0.0,False
8941a54ab4fffff,9,0,0.0,0.0,False
8941a54ab53ffff,9,0,0.0,0.0,False
8941a54ab5bffff,9,0,0.0,0.0,False
8941a54ab63ffff,9,0,0.0,0.0,False
8941a54ab67ffff,9,0,0.0,0.0,False
8941a54ab6bffff,9,0,0.0,0.0,False
8941a54ab6fffff,9,0,0.0,0.0,False
8941a54ab77ffff,9,0,0.0,0.0,False
8941a54ab7bffff,9,0,0.0,0.0,False
8941a54ab83ffff,9,0,0.0,0.0,False
8941a54ab87ffff,9,0,0.0,0.0,False
8941a54ab8bffff,9,0,0.0,0.0,False
8941a54ab8fffff,9,0,0.0,0.0,False
8941a54ab93ffff,9,0,0.0,0.0,False
8941a54ab97ffff,9,0,0.0,0.0,False
8941a54abc3ffff,9,0,0.0,0.0,False
8941a54abc7ffff,9,0,0.0,0.0,False
8941a54abcbffff,9,0,0.0,0.0,False
8941a54abd3ffff,9,0,0.0,0.0,False
8941a54abd7ffff,9,0,0.0,0.0,False
8941a54abdbffff,9,0,0.0,0.0,False
8941a54ad63ffff,9,0,0.0,0.0,False
8941a54ad67ffff,9,0,0.0,0.0,False
8941a54ad6bffff,9,0,0.0,0.0,False
8941a54ad6fffff,9,0,0.0,0.0,False
8941a54ad77ffff,9,0,0.0,0.0,False
8941a54ad7bffff,9,0,0.0,0.0,False
8941a54c023ffff,9,0,0.0,0.0,False
8941a54c027ffff,9,0,0.0,0.0,False
8941a54c02fffff,9,0,0.0,0.0,False
8941a54c033ffff,9,0,0.0,0.0,False
8941a54c037ffff,9,1,0.00265488,0.4529,False
8941a54c03bffff,9,0,0.0,0.0,False
8941a54c063ffff,9,0,0.0,0.0,False
8941a54c067ffff,9,0,0.0,0.0,False
8941a54c06bffff,9,0,0.0,0.0,False
8941a54c06fffff,9,1,0.04686306,0.3583,False
8941a54c073ffff,9,0,0.0,0.0,False
8941a54c07bffff,9,0,0.0,0.0,False
8941a54c107ffff,9,0,0.0,0.0,False
8941a54c10bffff,9,0,0.0,0.0,False
8941a54c10fffff,9,0,0.0,0.0,False
8941a54c113ffff,9,0,0.0,0.0,False
8941a54c117ffff,9,0,0.0,0.0,False
8941a54c11bffff,9,0,0.0,0.0,False
8941a54c123ffff,9,0,0.0,0.0,False
8941a54c127ffff,9,0,0.0,0.0,False
8941a54c12bffff,9,1,0.00053164,0.3214,False
8941a54c12fffff,9,0,0.0,0.0,False
8941a54c133ffff,9,0,0.0,0.0,False
8941a54c137ffff,9,1,0.01857643,0.6745,False
8941a54c13bffff,9,0,0.0,0.0,False
8941a54c143ffff,9,0,0.0,0.0,False
8941a54c147ffff,9,0,0.0,0.0,False
8941a54c14bffff,9,0,0.0,0.0,False
8941a54c14fffff,9,0,0.0,0.0,False
8941a54c157ffff,9,0,0.0,0.0,False
8941a54c163ffff,9,0,0.0,0.0,False
8941a54c167ffff,9,0,0.0,0.0,False
8941a54c16bffff,9,0,0.0,0.0,False
8941a54c16fffff,9,0,0.0,0.0,False
8941a54c173ffff,9,0,0.0,0.0,False
8941a54c17bffff,9,0,0.0,0.0,False
8941a54c1a3ffff,9,0,0.0,0.0,False
8941a54c1a7ffff,9,0,0.0,0.0,False
8941a54c1afffff,9,0,0.0,0.0,False
8941a54c1b3ffff,9,0,0.0,0.0,False
8941a54c1b7ffff,9,0,0.0,0.0,False
8941a54c1bbffff,9,0,0.0,0.0,False
8941a54c203ffff,9,0,0.0,0.0,False
8941a54c20bffff,9,1,0.01373934,0.3825,False
8941a54c20fffff,9,0,0.0,0.0,False
8941a54c217ffff,9,1,0.0077541,0.4138,False
8941a54c21bffff,9,0,0.0,0.0,False
8941a54c223ffff,9,0,0.0,0.0,False
8941a54c22bffff,9,0,0.0,0.0,False
8941a54c22fffff,9,0,0.0,0.0,False
8941a54c233ffff,9,1,0.01659092,0.8328,False
8941a54c237ffff,9,0,0.0,0.0,False
8941a54c23bffff,9,0,0.0,0.0,False
8941a54c243ffff,9,0,0.0,0.0,False
8941a54c24bffff,9,0,0.0,0.0,False
8941a54c24fffff,9,0,0.0,0.0,False
8941a54c253ffff,9,0,0.0,0.0,False
8941a54c257ffff,9,0,0.0,0.0,False
8941a54c25bffff,9,0,0.0,0.0,False
8941a54c2a3ffff,9,1,0.0004195,0.2916,False
8941a54c2a7ffff,9,1,0.00057558,0.405,False
8941a54c2abffff,9,0,0.0,0.0,False
8941a54c2afffff,9,1,0.00338553,0.3329,False
8941a54c2bbffff,9,0,0.0,0.0,False
8941a54c303ffff,9,1,0.01716372,0.5848,False
8941a54c307ffff,9,0,0.0,0.0,False
8941a54c30bffff,9,0,0.0,0.0,False
8941a54c30fffff,9,0,0.0,0.0,False
